Institute,Academic Program Name,Gender,Opening Rank,Closing Rank,Year,Round
IITM,Aerospace Engineering (5),Female-only (including Supernumerary),7882,7882,2019,6
IITM,Biological Engineering (5),Female-only (including Supernumerary),6622,8367,2019,6
IITM,Biological Sciences (5),Female-only (including Supernumerary),10190,14526,2019,6
IITM,Chemical Engineering,Female-only (including Supernumerary),4562,6166,2019,6
IITM,Civil Engineering,Female-only (including Supernumerary),5710,7616,2019,6
IITM,Computer Science and Engineering,Female-only (including Supernumerary),349,690,2019,6
IITM,Electrical Engineering,Female-only (including Supernumerary),805,2074,2019,6
IITM,Engineering Design (5),Female-only (including Supernumerary),2247,7509,2019,6
IITM,Engineering Physics,Female-only (including Supernumerary),3181,5839,2019,6
IITM,Mechanical Engineering,Female-only (including Supernumerary),2721,4682,2019,6
IITM,Metallurgical and Materials Engineering,Female-only (including Supernumerary),7119,8199,2019,6
IITM,Naval Architecture and Ocean Engineering,Female-only (including Supernumerary),11311,12924,2019,6
IITM,Physics (5),Female-only (including Supernumerary),9127,9127,2019,6
IIT Gnd,Chemical Engineering,Female-only (including Supernumerary),12207,12418,2019,6
IIT Gnd,Civil Engineering,Female-only (including Supernumerary),10104,12409,2019,6
IIT Gnd,Computer Science and Engineering,Female-only (including Supernumerary),2304,3182,2019,6
IIT Gnd,Electrical Engineering,Female-only (including Supernumerary),4798,7035,2019,6
IIT Gnd,Materials Science and Engineering,Female-only (including Supernumerary),14031,14452,2019,6
IIT Gnd,Mechanical Engineering,Female-only (including Supernumerary),8986,10143,2019,6
IIT Patna,Chemical Engineering,Female-only (including Supernumerary),11371,15411,2019,6
IIT Patna,Civil Engineering,Female-only (including Supernumerary),14770,14913,2019,6
IIT Patna,Computer Science and Engineering,Female-only (including Supernumerary),4641,5872,2019,6
IIT Patna,Electrical and Electronics Engineering,Female-only (including Supernumerary),9128,11038,2019,6
IIT Patna,Mechanical Engineering,Female-only (including Supernumerary),13557,14465,2019,6
IIT Patna,Metallurgical and Materials Engineering,Female-only (including Supernumerary),15663,17708,2019,6
IITR,Applied Mathematics (5),Female-only (including Supernumerary),4508,4673,2019,6
IITR,"Architecture (5, B.Arch)",Female-only (including Supernumerary),12795,18028,2019,6
IITR,Bio Technology,Female-only (including Supernumerary),8734,9982,2019,6
IITR,Chemical Engineering,Female-only (including Supernumerary),6513,7988,2019,6
IITR,Chemistry (5),Female-only (including Supernumerary),15561,15909,2019,6
IITR,Civil Engineering,Female-only (including Supernumerary),7965,9525,2019,6
IITR,Computer Science and Engineering,Female-only (including Supernumerary),1076,1386,2019,6
IITR,Electrical Engineering,Female-only (including Supernumerary),3503,4274,2019,6
IITR,Electronics and Communication Engineering,Female-only (including Supernumerary),1903,3109,2019,6
IITR,Engineering Physics,Female-only (including Supernumerary),7298,7726,2019,6
IITR,Geological Technology (5),Female-only (including Supernumerary),14366,16561,2019,6
IITR,Geophysical Technology (5),Female-only (including Supernumerary),12613,14356,2019,6
IITR,Mechanical Engineering,Female-only (including Supernumerary),4561,6602,2019,6
IITR,Metallurgical and Materials Engineering,Female-only (including Supernumerary),10207,11774,2019,6
IITR,Physics (5),Female-only (including Supernumerary),13122,14425,2019,6
IITR,Polymer Science and Engineering,Female-only (including Supernumerary),10090,11369,2019,6
IITR,Production and Industrial Engineering,Female-only (including Supernumerary),8230,9247,2019,6
IIT (ISM) Dhanbad,Applied Geology (5),Female-only (including Supernumerary),17730,18430,2019,6
IIT (ISM) Dhanbad,Applied Geophysics (5),Female-only (including Supernumerary),17053,17514,2019,6
IIT (ISM) Dhanbad,Chemical Engineering,Female-only (including Supernumerary),11900,12781,2019,6
IIT (ISM) Dhanbad,Civil Engineering,Female-only (including Supernumerary),13182,14415,2019,6
IIT (ISM) Dhanbad,Computer Science and Engineering,Female-only (including Supernumerary),2877,5657,2019,6
IIT (ISM) Dhanbad,Electrical Engineering,Female-only (including Supernumerary),8094,10612,2019,6
IIT (ISM) Dhanbad,Electronics and Communication Engineering,Female-only (including Supernumerary),6497,9084,2019,6
IIT (ISM) Dhanbad,Engineering Physics,Female-only (including Supernumerary),12816,12991,2019,6
IIT (ISM) Dhanbad,Environmental Engineering,Female-only (including Supernumerary),14878,16718,2019,6
IIT (ISM) Dhanbad,Mathematics and Computing (5),Female-only (including Supernumerary),6924,7583,2019,6
IIT (ISM) Dhanbad,Mechanical Engineering,Female-only (including Supernumerary),10720,12927,2019,6
IIT (ISM) Dhanbad,Mineral Engineering,Female-only (including Supernumerary),17563,18642,2019,6
IIT (ISM) Dhanbad,Mining Engineering,Female-only (including Supernumerary),15100,19358,2019,6
IIT (ISM) Dhanbad,Mining Machinery Engineering,Female-only (including Supernumerary),18701,19879,2019,6
IIT (ISM) Dhanbad,Petroleum Engineering,Female-only (including Supernumerary),11000,15019,2019,6
IIT Ropar,Chemical Engineering,Female-only (including Supernumerary),14098,14137,2019,6
IIT Ropar,Civil Engineering,Female-only (including Supernumerary),14897,15193,2019,6
IIT Ropar,Computer Science and Engineering,Female-only (including Supernumerary),3303,4418,2019,6
IIT Ropar,Electrical Engineering,Female-only (including Supernumerary),5860,8843,2019,6
IIT Ropar,Mathematics and Computing,Female-only (including Supernumerary),4621,5262,2019,6
IIT Ropar,Mechanical Engineering,Female-only (including Supernumerary),12355,13276,2019,6
IIT Ropar,Mechanical Engineering (5),Female-only (including Supernumerary),14318,14318,2019,6
IIT Ropar,Metallurgical and Materials Engineering,Female-only (including Supernumerary),16619,16932,2019,6
IIT BHU,"Architecture (5, B.Arch)",Female-only (including Supernumerary),19632,20239,2019,6
IIT BHU,Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5),Female-only (including Supernumerary),14907,14907,2019,6
IIT BHU,Bioengineering with M.Tech in Biomedical Technology (5),Female-only (including Supernumerary),14730,14730,2019,6
IIT BHU,Ceramic Engineering,Female-only (including Supernumerary),14362,17167,2019,6
IIT BHU,Ceramic Engineering (5),Female-only (including Supernumerary),16985,17354,2019,6
IIT BHU,Chemical Engineering,Female-only (including Supernumerary),8168,11718,2019,6
IIT BHU,Civil Engineering,Female-only (including Supernumerary),10812,11885,2019,6
IIT BHU,Civil Engineering (5),Female-only (including Supernumerary),12447,12913,2019,6
IIT BHU,Computer Science and Engineering,Female-only (including Supernumerary),1915,2493,2019,6
IIT BHU,Computer Science and Engineering (5),Female-only (including Supernumerary),2777,2929,2019,6
IIT BHU,Electrical Engineering,Female-only (including Supernumerary),5450,6566,2019,6
IIT BHU,Electrical Engineering with M.Tech. in Power Electronics (5),Female-only (including Supernumerary),6744,6744,2019,6
IIT BHU,Electronics Engineering,Female-only (including Supernumerary),4605,5572,2019,6
IIT BHU,Engineering Physics (5),Female-only (including Supernumerary),11671,13434,2019,6
IIT BHU,Industrial Chemistry (5),Female-only (including Supernumerary),16030,16346,2019,6
IIT BHU,Materials Science and Technology (5),Female-only (including Supernumerary),14491,14555,2019,6
IIT BHU,Mathematics and Computing (5),Female-only (including Supernumerary),2939,4250,2019,6
IIT BHU,Mechanical Engineering,Female-only (including Supernumerary),9368,10634,2019,6
IIT BHU,Mechanical Engineering (5),Female-only (including Supernumerary),11001,11009,2019,6
IIT BHU,Metallurgical Engineering,Female-only (including Supernumerary),12540,14252,2019,6
IIT BHU,Metallurgical Engineering (5),Female-only (including Supernumerary),15619,15912,2019,6
IIT BHU,Mining Engineering,Female-only (including Supernumerary),14116,19012,2019,6
IIT BHU,Mining Engineering (5),Female-only (including Supernumerary),17789,19044,2019,6
IIT BHU,Pharmaceutical Engineering & Technology,Female-only (including Supernumerary),14441,18081,2019,6
IIT BHU,Pharmaceutical Engineering & Technology (5),Female-only (including Supernumerary),14647,18456,2019,6
IITG,Bio Technology,Female-only (including Supernumerary),11887,12740,2019,6
IITG,Chemical Engineering,Female-only (including Supernumerary),8448,10122,2019,6
IITG,Chemical Science and Technology,Female-only (including Supernumerary),10669,12278,2019,6
IITG,Civil Engineering,Female-only (including Supernumerary),10384,11564,2019,6
IITG,Computer Science and Engineering,Female-only (including Supernumerary),1462,1800,2019,6
IITG,Electronics and Communication Engineering,Female-only (including Supernumerary),3161,4240,2019,6
IITG,Electronics and Electrical Engineering,Female-only (including Supernumerary),4408,4504,2019,6
IITG,Engineering Physics,Female-only (including Supernumerary),8037,10295,2019,6
IITG,Mathematics and Computing,Female-only (including Supernumerary),1888,2652,2019,6
IITG,Mechanical Engineering,Female-only (including Supernumerary),6778,9024,2019,6
IIT Bhilai,Computer Science and Engineering,Female-only (including Supernumerary),6500,8651,2019,6
IIT Bhilai,Electrical Engineering,Female-only (including Supernumerary),8796,11750,2019,6
IIT Bhilai,Mechanical Engineering,Female-only (including Supernumerary),13749,15799,2019,6
IIT Goa,Computer Science and Engineering,Female-only (including Supernumerary),7266,7508,2019,6
IIT Goa,Electrical Engineering,Female-only (including Supernumerary),9951,11103,2019,6
IIT Goa,Mathematics and Computing,Female-only (including Supernumerary),6925,6925,2019,6
IIT Goa,Mechanical Engineering,Female-only (including Supernumerary),14015,15106,2019,6
IIT Palakkad,Civil Engineering,Female-only (including Supernumerary),14926,16128,2019,6
IIT Palakkad,Computer Science and Engineering,Female-only (including Supernumerary),5263,7990,2019,6
IIT Palakkad,Electrical Engineering,Female-only (including Supernumerary),9491,11228,2019,6
IIT Palakkad,Mechanical Engineering,Female-only (including Supernumerary),14096,14749,2019,6
IIT Tirupati,Chemical Engineering,Female-only (including Supernumerary),15187,15776,2019,6
IIT Tirupati,Civil Engineering,Female-only (including Supernumerary),12580,15421,2019,6
IIT Tirupati,Computer Science and Engineering,Female-only (including Supernumerary),4586,5557,2019,6
IIT Tirupati,Electrical Engineering,Female-only (including Supernumerary),8525,9630,2019,6
IIT Tirupati,Mechanical Engineering,Female-only (including Supernumerary),12387,13492,2019,6
IIT Jammu,Chemical Engineering,Female-only (including Supernumerary),16208,16680,2019,6
IIT Jammu,Civil Engineering,Female-only (including Supernumerary),16886,18260,2019,6
IIT Jammu,Computer Science and Engineering,Female-only (including Supernumerary),7236,10128,2019,6
IIT Jammu,Electrical Engineering,Female-only (including Supernumerary),11960,14744,2019,6
IIT Jammu,Materials Science and Engineering,Female-only (including Supernumerary),16697,19184,2019,6
IIT Jammu,Mechanical Engineering,Female-only (including Supernumerary),15975,16212,2019,6
IIT Dharwad,Computer Science and Engineering,Female-only (including Supernumerary),6076,7437,2019,6
IIT Dharwad,Electrical Engineering,Female-only (including Supernumerary),8697,11433,2019,6
IIT Dharwad,Mechanical Engineering,Female-only (including Supernumerary),14808,15226,2019,6
IIT Bhuv,Civil Engineering,Female-only (including Supernumerary),11238,14844,2019,7
IIT Bhuv,Civil Engineering and M. Tech. in Structural Engineering (5),Female-only (including Supernumerary),15617,15617,2019,7
IIT Bhuv,Civil Engineering and M.Tech in Transportation Engineering (5),Female-only (including Supernumerary),17190,17190,2019,7
IIT Bhuv,Civil Engineering and M.Tech. in Environmental Engineering (5),Female-only (including Supernumerary),13944,13944,2019,7
IIT Bhuv,Computer Science and Engineering,Female-only (including Supernumerary),2951,4509,2019,7
IIT Bhuv,Computer Science and Engineering (5),Female-only (including Supernumerary),6517,6517,2019,7
IIT Bhuv,Electrical Engineering and M.Tech Power Electronics and Drives (5),Female-only (including Supernumerary),9433,9433,2019,7
IIT Bhuv,Electrical Engineering,Female-only (including Supernumerary),7126,8787,2019,7
IIT Bhuv,Electronics and Communication Engineering,Female-only (including Supernumerary),5500,6844,2019,7
IIT Bhuv,Mechanical Engineering,Female-only (including Supernumerary),9671,12699,2019,7
IIT Bhuv,Mechanical Engineering and M. Tech. in Mechanical System Design (5),Female-only (including Supernumerary),12989,12989,2019,7
IIT Bhuv,Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5),Female-only (including Supernumerary),15293,15293,2019,7
IIT Bhuv,Mechanical Engineering with M.Tech. in Manufacturing Engineering (5),Female-only (including Supernumerary),14749,15226,2019,7
IIT Bhuv,Metallurgical and Materials Engineering,Female-only (including Supernumerary),15291,15576,2019,7
IIT Bhuv,Metallurgical and Materials Engineering (5),Female-only (including Supernumerary),17319,17900,2019,7
IITB,Aerospace Engineering,Female-only (including Supernumerary),2634,4550,2019,7
IITB,BS in Mathematics (B.Sc),Female-only (including Supernumerary),4960,4960,2019,7
IITB,Chemical Engineering,Female-only (including Supernumerary),2421,3952,2019,7
IITB,Chemistry (B.Sc),Female-only (including Supernumerary),8846,12409,2019,7
IITB,Civil Engineering,Female-only (including Supernumerary),1871,5464,2019,7
IITB,Computer Science and Engineering,Female-only (including Supernumerary),10,313,2019,7
IITB,Economics (B.Sc),Female-only (including Supernumerary),1276,4239,2019,7
IITB,Electrical Engineering,Female-only (including Supernumerary),697,1058,2019,7
IITB,Electrical Engineering (5),Female-only (including Supernumerary),1252,2219,2019,7
IITB,Energy Engineering with M.Tech. in Energy Systems Engineering (5),Female-only (including Supernumerary),4968,5939,2019,7
